TITLE="Solution_n=50Re=100.txt" VARIABLES="x", "y", "u", "v", "p" ZONE T="Solution_n=50Re=100.txt" I=48 J=48 F=POINT
1.1458333333e-01, 2.6041666667e-01, -2.2180941510e-02, 4.4817472337e-02, 1.4956106148e-02
1.1458333333e-01, 2.8125000000e-01, -2.3568164926e-02, 5.1925669341e-02, 1.5552127091e-02
1.1458333333e-01, 3.0208333333e-01, -2.4797375460e-02, 5.9361780142e-02, 1.3720767148e-02
1.1458333333e-01, 3.2291666667e-01, -2.5875594089e-02, 6.7194063434e-02, 1.4129341514e-02
1.1458333333e-01, 3.4375000000e-01, -2.6769423623e-02, 7.5269228283e-02, 1.1869049209e-02
1.1458333333e-01, 3.6458333333e-01, -2.7491132238e-02, 8.3638875165e-02, 1.2048435290e-02
1.1458333333e-01, 3.8541666667e-01, -2.8005488654e-02, 9.2152715825e-02, 9.3408948788e-03
1.1458333333e-01, 4.0625000000e-01, -2.8335614642e-02, 1.0084498413e-01, 9.2633982637e-03
1.1458333333e-01, 4.2708333333e-01, -2.8445080473e-02, 1.0957247792e-01, 6.1091978290e-03
1.1458333333e-01, 4.4791666667e-01, -2.8374944694e-02, 1.1835255445e-01, 5.7641374463e-03
1.1458333333e-01, 4.6875000000e-01, -2.8087733766e-02, 1.2705532755e-01, 2.1852204831e-03
1.1458333333e-01, 4.8958333333e-01, -2.7651449076e-02, 1.3568321535e-01, 1.5799216754e-03
1.1458333333e-01, 5.1041666667e-01, -2.7026090700e-02, 1.4412819388e-01, -2.3805904360e-03
1.1458333333e-01, 5.3125000000e-01, -2.6318599767e-02, 1.5238110203e-01, -3.2226389975e-03
1.1458333333e-01, 5.5208333333e-01, -2.5481886295e-02, 1.6036640105e-01, -7.5041746018e-03
1.1458333333e-01, 5.7291666667e-01, -2.4679058006e-02, 1.6806785780e-01, -8.5482595489e-03
1.1458333333e-01, 5.9375000000e-01, -2.3846223475e-02, 1.7545415353e-01, -1.3080570120e-02
1.1458333333e-01, 6.1458333333e-01, -2.3229320265e-02, 1.8250716319e-01, -1.4287851298e-02
1.1458333333e-01, 6.3541666667e-01, -2.2729073765e-02, 1.8925002754e-01, -1.9002891300e-02
1.1458333333e-01, 6.5625000000e-01, -2.2717370402e-02, 1.9566788537e-01, -2.0336715247e-02
1.1458333333e-01, 6.7708333333e-01, -2.3023645290e-02, 2.0184020304e-01, -2.5184814796e-02
1.1458333333e-01, 6.9791666667e-01, -2.4215004675e-02, 2.0775919853e-01, -2.6609780227e-02
1.1458333333e-01, 7.1875000000e-01, -2.5974328759e-02, 2.1353577270e-01, -3.1582180608e-02
1.1458333333e-01, 7.3958333333e-01, -2.9166338385e-02, 2.1916831773e-01, -3.3042400265e-02
1.1458333333e-01, 7.6041666667e-01, -3.3151843089e-02, 2.2469855068e-01, -3.8208399180e-02
1.1458333333e-01, 7.8125000000e-01, -3.9205771716e-02, 2.3011648064e-01, -3.9554774118e-02
1.1458333333e-01, 8.0208333333e-01, -4.5917913543e-02, 2.3509128519e-01, -4.5136104118e-02
1.1458333333e-01, 8.2291666667e-01, -5.4931606697e-02, 2.3955855455e-01, -4.5926868028e-02
1.1458333333e-01, 8.4375000000e-01, -6.2837559867e-02, 2.4200174746e-01, -5.2448369150e-02
1.1458333333e-01, 8.6458333333e-01, -7.0714072906e-02, 2.4222954388e-01, -5.1403149974e-02
1.1458333333e-01, 8.8541666667e-01, -6.9636772593e-02, 2.3561884141e-01, -5.9881327717e-02
1.1458333333e-01, 9.0625000000e-01, -5.5505507318e-02, 2.2212768799e-01, -5.3307193147e-02
1.1458333333e-01, 9.2708333333e-01, -3.9890986958e-03, 1.9085496398e-01, -6.4753831846e-02
1.1458333333e-01, 9.4791666667e-01, 1.0939135699e-01, 1.4598913153e-01, -4.2278663244e-02
1.1458333333e-01, 9.6875000000e-01, 3.4061010836e-01, 7.3943986378e-02, -5.3489235712e-02
1.1458333333e-01, 9.8958333333e-01, 7.3384647953e-01, 1.2350732752e-02, 7.2035537019e-03
1.3541666667e-01, 1.0416666667e-02, -7.7381792159e-04, 2.4175078129e-06, 1.2490488795e-02
1.3541666667e-01, 3.1250000000e-02, -2.8249675405e-03, 7.5925638507e-04, 1.3206607536e-02
1.3541666667e-01, 5.2083333333e-02, -5.1592381867e-03, 2.1372040426e-03, 1.3059075114e-02
1.3541666667e-01, 7.2916666667e-02, -7.7330385941e-03, 4.2158030465e-03, 1.3801952088e-02
1.3541666667e-01, 9.3750000000e-02, -1.0372678466e-02, 6.8739974212e-03, 1.3484786606e-02
1.3541666667e-01, 1.1458333333e-01, -1.3066517165e-02, 1.0216749587e-02, 1.4250084249e-02
1.3541666667e-01, 1.3541666667e-01, -1.5712511009e-02, 1.4117026259e-02, 1.3725214396e-02
1.3541666667e-01, 1.5625000000e-01, -1.8320294549e-02, 1.8679583460e-02, 1.4476261932e-02
1.3541666667e-01, 1.7708333333e-01, -2.0822970443e-02, 2.3770152902e-02, 1.3695675253e-02
1.3541666667e-01, 1.9791666667e-01, -2.3238150433e-02, 2.9485318319e-02, 1.4379329202e-02
1.3541666667e-01, 2.1875000000e-01, -2.5511420541e-02, 3.5685872018e-02, 1.3290821308e-02
1.3541666667e-01, 2.3958333333e-01, -2.7663139392e-02, 4.2457138163e-02, 1.3846673104e-02
1.3541666667e-01, 2.6041666667e-01, -2.9639482398e-02, 4.9657118513e-02, 1.2398973972e-02
1.3541666667e-01, 2.8125000000e-01, -3.1463481335e-02, 5.7357432889e-02, 1.2765483290e-02
1.3541666667e-01, 3.0208333333e-01, -3.3076352289e-02, 6.5414883233e-02, 1.0913177951e-02
1.3541666667e-01, 3.2291666667e-01, -3.4506829957e-02, 7.3884797521e-02, 1.1032719981e-02
1.3541666667e-01, 3.4375000000e-01, -3.5689185846e-02, 8.2624470374e-02, 8.7413743470e-03
1.3541666667e-01, 3.6458333333e-01, -3.6663059283e-02, 9.1670531042e-02, 8.5649967238e-03
1.3541666667e-01, 3.8541666667e-01, -3.7355673741e-02, 1.0088340937e-01, 5.8164459993e-03
1.3541666667e-01, 4.0625000000e-01, -3.7824639024e-02, 1.1027934768e-01, 5.3082029685e-03
1.3541666667e-01, 4.2708333333e-01, -3.7990675964e-02, 1.1972624791e-01, 2.1054113922e-03
1.3541666667e-01, 4.4791666667e-01, -3.7938305455e-02, 1.2921941602e-01, 1.2454551006e-03
1.3541666667e-01, 4.6875000000e-01, -3.7581752355e-02, 1.3864077282e-01, -2.3840804074e-03
1.3541666667e-01, 4.8958333333e-01, -3.7043573390e-02, 1.4796542360e-01, -3.5988645065e-03
1.3541666667e-01, 5.1041666667e-01, -3.6229628486e-02, 1.5709823495e-01, -7.6023601292e-03
1.3541666667e-01, 5.3125000000e-01, -3.5314654657e-02, 1.6599591024e-01, -9.1613781405e-03
1.3541666667e-01, 5.5208333333e-01, -3.4190800887e-02, 1.7459721207e-01, -1.3463649256e-02
1.3541666667e-01, 5.7291666667e-01, -3.3103905668e-02, 1.8284266050e-01, -1.5349988111e-02
1.3541666667e-01, 5.9375000000e-01, -3.1921454585e-02, 1.9071661359e-01, -1.9860446048e-02
1.3541666667e-01, 6.1458333333e-01, -3.0987120695e-02, 1.9814495115e-01, -2.2062312610e-02
1.3541666667e-01, 6.3541666667e-01, -3.0123597972e-02, 2.0516688021e-01, -2.6686022191e-02
1.3541666667e-01, 6.5625000000e-01, -2.9810912909e-02, 2.1169287615e-01, -2.9210348722e-02
1.3541666667e-01, 6.7708333333e-01, -2.9789821893e-02, 2.1781602319e-01, -3.3863329219e-02
1.3541666667e-01, 6.9791666667e-01, -3.0728740735e-02, 2.2342586565e-01, -3.6747184655e-02
1.3541666667e-01, 7.1875000000e-01, -3.2211989179e-02, 2.2863894521e-01, -4.1378625636e-02
1.3541666667e-01, 7.3958333333e-01, -3.5148521440e-02, 2.3330965259e-01, -4.4688988263e-02
1.3541666667e-01, 7.6041666667e-01, -3.8798226094e-02, 2.3747056721e-01, -4.9320339157e-02
1.3541666667e-01, 7.8125000000e-01, -4.4290212038e-02, 2.4091204087e-01, -5.3118350830e-02
1.3541666667e-01, 8.0208333333e-01, -5.0140622507e-02, 2.4328414299e-01, -5.7922198487e-02
1.3541666667e-01, 8.2291666667e-01, -5.7333236195e-02, 2.4426716113e-01, -6.2118034773e-02
1.3541666667e-01, 8.4375000000e-01, -6.2525425172e-02, 2.4239154312e-01, -6.7555743171e-02
1.3541666667e-01, 8.6458333333e-01, -6.4956002343e-02, 2.3722250944e-01, -7.1402945538e-02
1.3541666667e-01, 8.8541666667e-01, -5.6406757746e-02, 2.2463033615e-01, -7.8283333197e-02
1.3541666667e-01, 9.0625000000e-01, -2.9089125384e-02, 2.0463648799e-01, -7.8747242922e-02
1.3541666667e-01, 9.2708333333e-01, 3.7422478127e-02, 1.6867405361e-01, -8.7384132356e-02
1.3541666667e-01, 9.4791666667e-01, 1.6968193741e-01, 1.2189599212e-01, -7.5087038199e-02
1.3541666667e-01, 9.6875000000e-01, 4.0533280085e-01, 5.6998187243e-02, -8.2138283303e-02
1.3541666667e-01, 9.8958333333e-01, 7.7346519968e-01, 7.0188516258e-03, -3.8700771639e-02
1.5625000000e-01, 1.0416666667e-02, -1.0649251312e-03, 6.3607691829e-06, 1.4450244761e-02
1.5625000000e-01, 3.1250000000e-02, -3.8082785079e-03, 8.6765672852e-04, 1.5266532184e-02
1.5625000000e-01, 5.2083333333e-02, -6.8307619424e-03, 2.4295185347e-03, 1.5100994996e-02
1.5625000000e-01, 7.2916666667e-02, -1.0064582154e-02, 4.7452766407e-03, 1.5935203110e-02
1.5625000000e-01, 9.3750000000e-02, -1.3351934989e-02, 7.6807878178e-03, 1.5584511689e-02
1.5625000000e-01, 1.1458333333e-01, -1.6673559754e-02, 1.1330242046e-02, 1.6447280922e-02
1.5625000000e-01, 1.3541666667e-01, -1.9936541459e-02, 1.5556707652e-02, 1.5878038246e-02
1.5625000000e-01, 1.5625000000e-01, -2.3139433183e-02, 2.0465730078e-02, 1.6748253221e-02
1.5625000000e-01, 1.7708333333e-01, -2.6222098798e-02, 2.5913536829e-02, 1.5917057803e-02
1.5625000000e-01, 1.9791666667e-01, -2.9188852230e-02, 3.2004789864e-02, 1.6754912311e-02
1.5625000000e-01, 2.1875000000e-01, -3.1992685463e-02, 3.8589296887e-02, 1.5612705347e-02
1.5625000000e-01, 2.3958333333e-01, -3.4638424601e-02, 4.5765111193e-02, 1.6368745064e-02
1.5625000000e-01, 2.6041666667e-01, -3.7081236248e-02, 5.3376665887e-02, 1.4865549005e-02
1.5625000000e-01, 2.8125000000e-01, -3.9325929658e-02, 6.1511664760e-02, 1.5487699206e-02
1.5625000000e-01, 3.0208333333e-01, -4.1324740103e-02, 7.0009868617e-02, 1.3577645505e-02
1.5625000000e-01, 3.2291666667e-01, -4.3085181241e-02, 7.8945580993e-02, 1.4017507993e-02
1.5625000000e-01, 3.4375000000e-01, -4.4555157155e-02, 8.8154520443e-02, 1.1664230586e-02
1.5625000000e-01, 3.6458333333e-01, -4.5750071247e-02, 9.7695293207e-02, 1.1883301645e-02
1.5625000000e-01, 3.8541666667e-01, -4.6614305302e-02, 1.0740075776e-01, 9.0655287034e-03
1.5625000000e-01, 4.0625000000e-01, -4.7178453185e-02, 1.1731280349e-01, 9.0413153400e-03
1.5625000000e-01, 4.2708333333e-01, -4.7385148823e-02, 1.2726372200e-01, 5.7580095538e-03
1.5625000000e-01, 4.4791666667e-01, -4.7289469613e-02, 1.3727952122e-01, 5.4894355648e-03
1.5625000000e-01, 4.6875000000e-01, -4.6833741348e-02, 1.4719556569e-01, 1.7633755560e-03
1.5625000000e-01, 4.8958333333e-01, -4.6108911214e-02, 1.5702510324e-01, 1.2745740614e-03
1.5625000000e-01, 5.1041666667e-01, -4.5056577344e-02, 1.6661121669e-01, -2.8469252235e-03
1.5625000000e-01, 5.3125000000e-01, -4.3817576889e-02, 1.7595999708e-01, -3.5051142904e-03
1.5625000000e-01, 5.5208333333e-01, -4.2328636563e-02, 1.8492663843e-01, -7.9534135582e-03
1.5625000000e-01, 5.7291666667e-01, -4.0798459531e-02, 1.9351813953e-01, -8.7039923463e-03
1.5625000000e-01, 5.9375000000e-01, -3.9148514127e-02, 2.0160319049e-01, -1.3396695370e-02
1.5625000000e-01, 6.1458333333e-01, -3.7679586886e-02, 2.0920011987e-01, -1.4137117529e-02
1.5625000000e-01, 6.3541666667e-01, -3.6276998765e-02, 2.1618404100e-01, -1.8989648115e-02
1.5625000000e-01, 6.5625000000e-01, -3.5366513375e-02, 2.2259741639e-01, -1.9587961705e-02
1.5625000000e-01, 6.7708333333e-01, -3.4756634787e-02, 2.2829546016e-01, -2.4528641172e-02
1.5625000000e-01, 6.9791666667e-01, -3.5037926693e-02, 2.3336027027e-01, -2.4807368504e-02
1.5625000000e-01, 7.1875000000e-01, -3.5858115695e-02, 2.3755965445e-01, -2.9797302977e-02
1.5625000000e-01, 7.3958333333e-01, -3.7997960389e-02, 2.4103395150e-01, -2.9493397243e-02
1.5625000000e-01, 7.6041666667e-01, -4.0754231366e-02, 2.4330983318e-01, -3.4558303338e-02
1.5625000000e-01, 7.8125000000e-01, -4.5019347491e-02, 2.4460708626e-01, -3.3242733638e-02
1.5625000000e-01, 8.0208333333e-01, -4.9273033799e-02, 2.4388250793e-01, -3.8533000322e-02
1.5625000000e-01, 8.2291666667e-01, -5.4039006827e-02, 2.4145885402e-01, -3.5462059581e-02
1.5625000000e-01, 8.4375000000e-01, -5.5792908178e-02, 2.3507537881e-01, -4.1345490934e-02
1.5625000000e-01, 8.6458333333e-01, -5.2952865934e-02, 2.2522565282e-01, -3.5165046520e-02
1.5625000000e-01, 8.8541666667e-01, -3.7050751130e-02, 2.0742498268e-01, -4.2201440189e-02
1.5625000000e-01, 9.0625000000e-01, 4.5077523549e-04, 1.8289486604e-01, -3.0255568897e-02
1.5625000000e-01, 9.2708333333e-01, 7.8751397174e-02, 1.4478803193e-01, -3.8339117075e-02
1.5625000000e-01, 9.4791666667e-01, 2.2106722336e-01, 9.8880420178e-02, -1.5368169132e-02
1.5625000000e-01, 9.6875000000e-01, 4.5548724886e-01, 4.3260385364e-02, -2.1270500997e-02
1.5625000000e-01, 9.8958333333e-01, 7.9786351840e-01, 2.9530586197e-03, 1.8852835310e-02
1.7708333333e-01, 1.0416666667e-02, -1.6478354368e-03, 1.2024143316e-05, 1.1620495064e-02
1.7708333333e-01, 3.1250000000e-02, -5.2481253231e-03, 9.5477052977e-04, 1.2496142968e-02
1.7708333333e-01, 5.2083333333e-02, -9.0368581159e-03, 2.6704877086e-03, 1.2331714985e-02
1.7708333333e-01, 7.2916666667e-02, -1.2984307894e-02, 5.1745657803e-03, 1.3163998806e-02
1.7708333333e-01, 9.3750000000e-02, -1.6957643888e-02, 8.3393541064e-03, 1.2813331384e-02
1.7708333333e-01, 1.1458333333e-01, -2.0942437015e-02, 1.2230459504e-02, 1.3614305856e-02
1.7708333333e-01, 1.3541666667e-01, -2.4847999055e-02, 1.6721301162e-02, 1.3041428371e-02
1.7708333333e-01, 1.5625000000e-01, -2.8677123741e-02, 2.1896978745e-02, 1.3790856500e-02
1.7708333333e-01, 1.7708333333e-01, -3.2362030245e-02, 2.7626551628e-02, 1.2949963444e-02
1.7708333333e-01, 1.9791666667e-01, -3.5913910505e-02, 3.3999313908e-02, 1.3607045888e-02
1.7708333333e-01, 2.1875000000e-01, -3.9271741884e-02, 4.0879211350e-02, 1.2446777323e-02
1.7708333333e-01, 2.3958333333e-01, -4.2450508405e-02, 4.8351326986e-02, 1.2958823758e-02
1.7708333333e-01, 2.6041666667e-01, -4.5386035977e-02, 5.6274911496e-02, 1.1426945144e-02
1.7708333333e-01, 2.8125000000e-01, -4.8096684077e-02, 6.4725080093e-02, 1.1736465897e-02
1.7708333333e-01, 3.0208333333e-01, -5.0510268533e-02, 7.3556816013e-02, 9.7850901361e-03
1.7708333333e-01, 3.2291666667e-01, -5.2651481793e-02, 8.2830629436e-02, 9.8363968243e-03
1.7708333333e-01, 3.4375000000e-01, -5.4438898070e-02, 9.2397753220e-02, 7.4279005886e-03
1.7708333333e-01, 3.6458333333e-01, -5.5909296608e-02, 1.0230041262e-01, 7.1737770377e-03
1.7708333333e-01, 3.8541666667e-01, -5.6973184031e-02, 1.1238725952e-01, 4.2872441197e-03
1.7708333333e-01, 4.0625000000e-01, -5.7687603275e-02, 1.2267990897e-01, 3.6955605054e-03
1.7708333333e-01, 4.2708333333e-01, -5.7957393703e-02, 1.3302684483e-01, 3.3303256523e-04
1.7708333333e-01, 4.4791666667e-01, -5.7870149146e-02, 1.4342860506e-01, -6.0749584789e-04
1.7708333333e-01, 4.6875000000e-01, -5.7327334381e-02, 1.5373745554e-01, -4.4162149473e-03
1.7708333333e-01, 4.8958333333e-01, -5.6459224401e-02, 1.6393458527e-01, -5.6923311717e-03
1.7708333333e-01, 5.1041666667e-01, -5.5164522331e-02, 1.7388121255e-01, -9.8878200134e-03
1.7708333333e-01, 5.3125000000e-01, -5.3630076402e-02, 1.8354311585e-01, -1.1461175920e-02
1.7708333333e-01, 5.5208333333e-01, -5.1748943342e-02, 1.9279555820e-01, -1.5956761746e-02
1.7708333333e-01, 5.7291666667e-01, -4.9780457730e-02, 2.0159473310e-01, -1.7766746063e-02
1.7708333333e-01, 5.9375000000e-01, -4.7603434925e-02, 2.0983212663e-01, -2.2455671208e-02
1.7708333333e-01, 6.1458333333e-01, -4.5567971198e-02, 2.1746154841e-01, -2.4424201358e-02
1.7708333333e-01, 6.3541666667e-01, -4.3520894493e-02, 2.2438453770e-01, -2.9191379255e-02
1.7708333333e-01, 6.5625000000e-01, -4.1922332077e-02, 2.3056071318e-01, -3.1225908532e-02
1.7708333333e-01, 6.7708333333e-01, -4.0552675776e-02, 2.3587684989e-01, -3.5964007309e-02
1.7708333333e-01, 6.9791666667e-01, -3.9992935019e-02, 2.4030773356e-01, -3.7952071632e-02
1.7708333333e-01, 7.1875000000e-01, -3.9885670408e-02, 2.4366194242e-01, -4.2583645352e-02
1.7708333333e-01, 7.3958333333e-01, -4.0898700172e-02, 2.4594106178e-01, -4.4368371268e-02
1.7708333333e-01, 7.6041666667e-01, -4.2371360842e-02, 2.4673449662e-01, -4.8880757587e-02
1.7708333333e-01, 7.8125000000e-01, -4.4862886776e-02, 2.4608689507e-01, -5.0199227902e-02
1.7708333333e-01, 8.0208333333e-01, -4.6992390266e-02, 2.4307889477e-01, -5.4702601028e-02
1.7708333333e-01, 8.2291666667e-01, -4.8526107081e-02, 2.3782798957e-01, -5.5046312510e-02
1.7708333333e-01, 8.4375000000e-01, -4.6292223966e-02, 2.2837446596e-01, -5.9837744285e-02
1.7708333333e-01, 8.6458333333e-01, -3.7305606199e-02, 2.1502543899e-01, -5.8122044340e-02
1.7708333333e-01, 8.8541666667e-01, -1.4075970961e-02, 1.9409528555e-01, -6.3582737401e-02
1.7708333333e-01, 9.0625000000e-01, 3.3547825370e-02, 1.6680214031e-01, -5.7373101240e-02
1.7708333333e-01, 9.2708333333e-01, 1.2143692399e-01, 1.2822088127e-01, -6.3186069163e-02
1.7708333333e-01, 9.4791666667e-01, 2.7120958398e-01, 8.4224835633e-02, -4.7556449425e-02
1.7708333333e-01, 9.6875000000e-01, 5.0126016241e-01, 3.5183813837e-02, -5.1352682097e-02
1.7708333333e-01, 9.8958333333e-01, 8.1967864367e-01, 1.8095465321e-03, -2.0836731426e-02
1.9791666667e-01, 1.0416666667e-02, -2.0317198215e-03, 1.1126579706e-05, 1.4347365190e-02
1.9791666667e-01, 3.1250000000e-02, -6.4667420901e-03, 1.0116245619e-03, 1.5291110704e-02
1.9791666667e-01, 5.2083333333e-02, -1.1050557210e-02, 2.8267780439e-03, 1.5115853566e-02
1.9791666667e-01, 7.2916666667e-02, -1.5733448568e-02, 5.4656414195e-03, 1.6041494313e-02
1.9791666667e-01, 9.3750000000e-02, -2.0407828728e-02, 8.7825055205e-03, 1.5669530247e-02
1.9791666667e-01, 1.1458333333e-01, -2.5055506826e-02, 1.2842341737e-02, 1.6593882175e-02
1.9791666667e-01, 1.3541666667e-01, -2.9603060715e-02, 1.7502961770e-02, 1.5990698556e-02
1.9791666667e-01, 1.5625000000e-01, -3.4044683664e-02, 2.2856384218e-02, 1.6901831435e-02
1.9791666667e-01, 1.7708333333e-01, -3.8324433975e-02, 2.8757319318e-02, 1.6023460916e-02
1.9791666667e-01, 1.9791666667e-01, -4.2441511965e-02, 3.5308320004e-02, 1.6889728385e-02
1.9791666667e-01, 2.1875000000e-01, -4.6344698555e-02, 4.2358625073e-02, 1.5686045770e-02
1.9791666667e-01, 2.3958333333e-01, -5.0034124760e-02, 5.0011400177e-02, 1.6463662127e-02
1.9791666667e-01, 2.6041666667e-01, -5.3454989367e-02, 5.8109359914e-02, 1.4882444056e-02
1.9791666667e-01, 2.8125000000e-01, -5.6607834187e-02, 6.6749426704e-02, 1.5522564490e-02
1.9791666667e-01, 3.0208333333e-01, -5.9430289457e-02, 7.5766823555e-02, 1.3514529303e-02
1.9791666667e-01, 3.2291666667e-01, -6.1926118458e-02, 8.5246991016e-02, 1.3970558010e-02
1.9791666667e-01, 3.4375000000e-01, -6.4024940344e-02, 9.5016675656e-02, 1.1495459525e-02
1.9791666667e-01, 3.6458333333e-01, -6.5739577559e-02, 1.0514604451e-01, 1.1730998199e-02
1.9791666667e-01, 3.8541666667e-01, -6.6993801668e-02, 1.1545278143e-01, 8.7645230049e-03
1.9791666667e-01, 4.0625000000e-01, -6.7818038504e-02, 1.2598990482e-01, 8.7618197984e-03
1.9791666667e-01, 4.2708333333e-01, -6.8133844918e-02, 1.3656631337e-01, 5.3024681964e-03
1.9791666667e-01, 4.4791666667e-01, -6.8000080324e-02, 1.4721858941e-01, 5.0706067102e-03
1.9791666667e-01, 4.6875000000e-01, -6.7339721560e-02, 1.5774810071e-01, 1.1451514008e-03
1.9791666667e-01, 4.8958333333e-01, -6.6252668233e-02, 1.6817886224e-01, 7.2683644191e-04
1.9791666667e-01, 5.1041666667e-01, -6.4665107931e-02, 1.7830630368e-01, -3.6073370322e-03
1.9791666667e-01, 5.3125000000e-01, -6.2731922537e-02, 1.8814918428e-01, -4.1313512271e-03
1.9791666667e-01, 5.5208333333e-01, -6.0380253819e-02, 1.9749711280e-01, -8.7884601747e-03
1.9791666667e-01, 5.7291666667e-01, -5.7835027968e-02, 2.0637434276e-01, -9.2972666509e-03
1.9791666667e-01, 5.9375000000e-01, -5.5015329437e-02, 2.1455979833e-01, -1.4170516784e-02
1.9791666667e-01, 6.1458333333e-01, -5.2231997954e-02, 2.2209730848e-01, -1.4501505243e-02
1.9791666667e-01, 6.3541666667e-01, -4.9376163536e-02, 2.2873927312e-01, -1.9475252647e-02
1.9791666667e-01, 6.5625000000e-01, -4.6858825563e-02, 2.3456662231e-01, -1.9419298539e-02
1.9791666667e-01, 6.7708333333e-01, -4.4503655160e-02, 2.3926844020e-01, -2.4385268828e-02
1.9791666667e-01, 6.9791666667e-01, -4.2823019231e-02, 2.4298425548e-01, -2.3673453717e-02
1.9791666667e-01, 7.1875000000e-01, -4.1491443915e-02, 2.4526534234e-01, -2.8551864215e-02
1.9791666667e-01, 7.3958333333e-01, -4.1070514580e-02, 2.4633565073e-01, -2.6829204696e-02
1.9791666667e-01, 7.6041666667e-01, -4.0900064656e-02, 2.4546858818e-01, -3.1599602940e-02
1.9791666667e-01, 7.8125000000e-01, -4.1363745644e-02, 2.4300067463e-01, -2.8385043275e-02
1.9791666667e-01, 8.0208333333e-01, -4.1014128295e-02, 2.3768146923e-01, -3.3132774179e-02
1.9791666667e-01, 8.2291666667e-01, -3.9334578011e-02, 2.2998764471e-01, -2.7766649973e-02
1.9791666667e-01, 8.4375000000e-01, -3.2990357593e-02, 2.1777491561e-01, -3.2720625929e-02
1.9791666667e-01, 8.6458333333e-01, -1.8673685522e-02, 2.0173995503e-01, -2.4274983599e-02
1.9791666667e-01, 8.8541666667e-01, 1.1172547554e-02, 1.7858173122e-01, -2.9673784027e-02
1.9791666667e-01, 9.0625000000e-01, 6.6325179526e-02, 1.4980868159e-01, -1.6721570787e-02
1.9791666667e-01, 9.2708333333e-01, 1.6132870186e-01, 1.1213429617e-01, -2.2114031164e-02
1.9791666667e-01, 9.4791666667e-01, 3.1410429080e-01, 7.0862913819e-02, -2.4822092661e-03
1.9791666667e-01, 9.6875000000e-01, 5.3790253796e-01, 2.8596152426e-02, -5.8113652784e-03
1.9791666667e-01, 9.8958333333e-01, 8.3485687878e-01, 7.3314695301e-04, 2.1465222610e-02
2.1875000000e-01, 1.0416666667e-02, -2.6705865954e-03, 1.5057871062e-05, 1.1017009262e-02
2.1875000000e-01, 3.1250000000e-02, -8.0637768039e-03, 1.0566128553e-03, 1.1980936179e-02
2.1875000000e-01, 5.2083333333e-02, -1.3490874990e-02, 2.9508954277e-03, 1.1804023398e-02
2.1875000000e-01, 7.2916666667e-02, -1.8940035387e-02, 5.6810699732e-03, 1.2690460603e-02
2.1875000000e-01, 9.3750000000e-02, -2.4334344222e-02, 9.1092084812e-03, 1.2313016513e-02
2.1875000000e-01, 1.1458333333e-01, -2.9662893281e-02, 1.3277325193e-02, 1.3135473961e-02
2.1875000000e-01, 1.3541666667e-01, -3.4862041551e-02, 1.8054080700e-02, 1.2520250559e-02
2.1875000000e-01, 1.5625000000e-01, -3.9931481304e-02, 2.3513045572e-02, 1.3263974023e-02
2.1875000000e-01, 1.7708333333e-01, -4.4813966045e-02, 2.9522721027e-02, 1.2364342533e-02
2.1875000000e-01, 1.9791666667e-01, -4.9515216274e-02, 3.6170795811e-02, 1.2994044969e-02
2.1875000000e-01, 2.1875000000e-01, -5.3974822069e-02, 4.3322548227e-02, 1.1757309927e-02
2.1875000000e-01, 2.3958333333e-01, -5.8201243258e-02, 5.1068143966e-02, 1.2224002187e-02
2.1875000000e-01, 2.6041666667e-01, -6.2124062516e-02, 5.9267897458e-02, 1.0595392175e-02
2.1875000000e-01, 2.8125000000e-01, -6.5754147731e-02, 6.8005813662e-02, 1.0843180034e-02
2.1875000000e-01, 3.0208333333e-01, -6.9007832856e-02, 7.7135726645e-02, 8.7710636698e-03
2.1875000000e-01, 3.2291666667e-01, -7.1901333904e-02, 8.6728562813e-02, 8.7445795496e-03
2.1875000000e-01, 3.4375000000e-01, -7.4337951577e-02, 9.6630283260e-02, 6.1871341507e-03
